Date,GOLD,sp500,VNQ,FAANG
2020-02-19,-0.005241345685031651,-0.0016856525947435141,-0.006252392497129167,-0.03378852857343817
2020-02-20,-0.01695524534180093,-0.006421163207030678,-0.0014016309887869838,-0.002775732679789145
2020-02-21,-0.01649873313299155,0.0016331055086931112,-0.019857624578493716,-0.016122734294892305
2020-02-24,0.01610585558615729,-0.0018401495787181421,-0.0004993134440145486,0.03404452201051167
2020-02-25,0.004389921221961579,0.002928531372671239,0.0,-0.018279297131282846
2020-02-26,0.0009028530155290593,-0.004683785420019793,0.0,-0.0011008433733527
2020-02-27,0.04912856782015673,0.003830156852630884,-0.0028628329599204028,-0.0048952441793544965
2020-02-28,-0.016214201403988437,0.010629915362145193,0.023048516490513205,0.003018855287686417
2020-03-02,-0.02959971063419331,0.0346757018993209,0.011854142507408794,-0.02514391918238046
2020-03-03,0.0013884696649562045,0.031225525140575527,0.0193065405831363,0.023259558965894375
2020-03-04,-0.014222804094263353,0.0037928500604866855,-0.019193610717506027,0.01288419760070436
2020-03-05,-0.0015448603683897444,0.04620378949630033,0.002842010076217427,0.01895440058806863
2020-03-06,-0.0006531678641410466,0.008306761175538968,-0.02848895582329325,-0.005881176151766754
2020-03-09,0.00904733373277411,-0.044012905188287044,-0.00412448443944502,0.035198210818973015
2020-03-10,0.011024957596317053,0.028920845583461308,-0.0009988762642026972,-0.0033348389689916713
2020-03-11,0.032524393294971254,-0.04049365519532799,-0.01451950289159587,0.035447953709575764
2020-03-12,0.048462194242245404,0.03511313055153198,-0.010952902519167695,0.019659080643443797
2020-03-13,0.02081938679876827,0.01734979158045613,-0.01451187335092341,0.013519812106588702
2020-03-16,-0.02626947395867285,0.082215571478504,0.01968937263054915,-0.04600143366805276
2020-03-17,0.031605137515970716,-0.047071191403878276,0.014138658067716747,0.010680668843449093
2020-03-18,-0.001544246005102834,0.05137923235742581,0.03584275436793405,-0.01974361131274716
2020-03-19,-0.0038124540164535814,0.10510997162022706,-0.06419812454917051,0.011319273361356295
2020-03-20,-0.05457189831794629,-0.08497908536270482,-0.025424721734036204,0.019181602133961476
2020-03-23,-0.049067949488875495,0.1361577114407011,-0.016591773245765773,0.0035955300180383616
2020-03-24,0.018184044572338243,-0.05656356382873562,0.024796315975912142,0.0004169500877855281
2020-03-25,-0.017268351383874836,0.05466410908635999,0.0,0.008464702442071427
2020-03-26,0.004229607250755274,-0.004685833343709422,0.037867647058823506,0.02023488289754627
2020-03-27,0.006629767045800206,0.04532478350658575,-0.009949041494782929,0.012972901470414744
2020-03-30,0.029106159238858398,0.03017788504514174,0.03205609817180077,0.0012834179439933366
2020-03-31,0.003202511773940264,-0.0857791961035087,0.008078767987881763,-0.03861645670754699
2020-04-01,-0.028311672463237625,-0.01140348042463124,0.023117654655818054,0.009357802034138496
2020-04-02,-0.0046158518068629695,-0.05874748580836264,-0.00997314921365533,0.027034458605215802
2020-04-03,-0.027523477644557315,0.03486171388999293,0.0047533401849948476,0.006135892737577421
2020-04-06,0.005582942329393603,-0.03242913977880579,0.019916142557652172,0.017405075656392374
2020-04-07,-0.00023751558696027963,0.01627337411349572,0.03737936658964247,-0.013485456133309648
2020-04-08,-0.03963275547445255,0.046180935033394155,0.013500482160077043,-0.0036443779311553523
2020-04-09,0.007468688957830594,-0.02231983853733832,0.0008272438990761799,0.003329613786766217
2020-04-10,-0.012537584387587342,0.015369778795732536,0.008902489915148193,0.014025236217287906
2020-04-13,-0.004799006323396582,-0.06570984502642951,-0.01344860710854956,0.008486954144082405
2020-04-14,0.015188857683269275,0.0016056192914970513,0.059156976744186185,-0.0074971750268110204
2020-04-15,0.004837873639348178,-0.03293478498025448,-0.003909077747212941,6.55059588980933e-05
2020-04-16,0.0197333646561344,-0.014280491214487046,0.0034868516635186975,-0.011699891243378113
2020-04-17,-0.0073456538214888845,0.010207739632029034,-0.024241565069464288,0.00028726379044585754
2020-04-20,0.013710773594941328,-0.029665572756723324,-0.045466847090663065,-0.011111210473724431
2020-04-21,-0.029480929165471847,0.022526730282823593,-0.014535271369515823,0.021069958223549182
2020-04-22,-0.004283266704740107,-0.0057830722794735,0.023754266211603925,0.0017144765846273113
2020-04-23,0.005339610725153543,-0.026094428364688782,0.014261977291609051,0.008557903414520673
2020-04-24,0.005948943051865552,0.018206548690120394,-0.017949415284199133,0.012906104415812305
2020-04-27,0.0001155268022181577,0.03164556962025311,0.004919376878928627,0.0076987741788199235
2020-04-28,0.00510915002322343,-0.022416238287292223,-0.004895295077508854,-0.005352369414020508
2020-04-29,0.010264531644084807,0.0005397097719634925,0.0,-0.017637495991566166
2020-04-30,-0.00414719626168214,-0.013727024683263034,0.0,0.011583890593304336
2020-05-01,-0.00805376904803301,-0.014500708707373411,-0.03376691630534745,0.007432688326037827
2020-05-04,-0.0012152777777777457,0.00526997719486344,-0.011558441558441546,0.010159991725892105
2020-05-05,0.013846514902605023,-0.02589547237464762,0.015027682573161005,0.011309682539205168
2020-05-06,-0.02253828066754604,0.009298077550361938,0.008240297713981937,0.006000552739923615
2020-05-07,0.004898570769940047,0.028869082315037486,0.03422680412371126,0.016424628350601322
2020-05-08,0.008309605439014378,-0.004231832668481705,0.004279403644395385,-0.028544869410471737
2020-05-11,-0.0041087962962962354,-0.008959573845016888,-0.008350444900752874,0.027928957941151026
2020-05-12,-0.005353134173717855,0.00702845788191353,0.015288394718554477,0.04212544704390875
2020-05-13,-0.014018161180476718,-0.011373772642553903,-0.018149563318777262,-0.028438712453255355
2020-05-14,-0.009388879518749671,-0.016591576216806625,-0.037183024569701684,-0.008179953733660759
2020-05-15,0.010280586163807781,-0.00017745502197707985,0.031580374085117935,0.010505738578361346
2020-05-18,-0.007217773767903557,0.02097473276378703,-0.011389521640090994,0.01009409808481565
2020-05-19,-0.004658472245608114,0.01777304964539006,-0.03963453866941191,0.01803684658703109
2020-05-20,0.017881627056672844,-0.011393514460999121,0.028046037835692372,-0.027280515772966862
2020-05-21,-0.008608971454462933,-0.00391102419946221,-0.04207324800405521,0.003115512771760365
2020-05-22,0.020194724525467223,-0.03053918365826991,0.056076017130620937,-0.009862406584712937
2020-05-24,0.0021134916039375895,0.010595496315353614,0.06819156540385984,0.01799811171440013
2020-05-25,-0.007756391841424848,-0.016378326900232554,0.00923387678545673,0.006356421112532873
2020-05-26,0.0,0.007834465543613556,0.07407407407407418,0.04299771659347873
2020-05-27,-0.0012624089057210464,-0.0023482041651862184,-0.01450824679291396,0.03414443883026541
2020-05-28,-0.013025995355949505,-0.01213997065282435,0.0033711308611705793,0.001981360911111896
2020-05-29,0.0011339797017633213,-0.014610705075210895,-0.06571224051538993,0.016629712529289797
2020-06-01,0.00800137166371373,0.0021123994547369573,-0.02416876222408504,-0.002795958308754232
2020-06-02,0.015201624601102415,-0.004789262591523125,0.021841541755888594,0.06641517978173694
2020-06-03,-0.013112688960146612,-0.003737241182957929,0.0,-0.017822032986732128
2020-06-04,0.026147247194312273,-0.00814393570542915,0.001000285795941691,0.009536253642376423
2020-06-05,-0.012704490080055586,-0.013465177865232825,0.07052164601499156,-0.03873266030057687
2020-06-08,-0.009481123944147574,0.003380082574260701,0.05384491375141076,0.0043349742810232525
2020-06-09,0.0007475560667049574,-0.025542200361310385,0.08996661395185379,0.037704569271771016
2020-06-10,-0.010582612653618484,-0.011898316725395208,-0.0464142091152816,-0.03288406746512973
2020-06-11,0.0013673655423882547,0.007860488029982848,0.0,0.0504770006287858
2020-06-12,0.00590291707261148,0.005341458368598229,-0.04983282916733012,-0.026726375512910905
2020-06-15,-0.005414956680346528,0.0626361546917158,0.0035149384885764245,0.04722140686737153
2020-06-16,0.0005703205201323946,-0.012892470678753543,-0.09512794564117388,0.018690782616615387
2020-06-17,0.003146633102580232,-0.008243684352978509,0.05780700412907169,-0.026960668870325773
2020-06-18,-0.011704172792038836,-0.018609548314419633,-0.17727730246602924,0.026763984694114784
2020-06-19,-0.007352528484032228,0.0036133085380072316,0.0,-0.012800032634242007
2020-06-22,-0.008569361749485194,-0.0005938356648071963,0.0872777017783859,0.05159521716822657
2020-06-23,0.0025103202052885187,0.005681561396372992,-0.10130317187115823,-0.11025407963463396
2020-06-24,0.0023484679042717893,-0.006453144143739764,-0.060087820660966074,0.08840919101170486
2020-06-25,-0.005615790936891796,-0.004288967166886426,0.03417782026768634,-0.09091101217719012
2020-06-26,-0.0008888395089161616,0.02654139060363958,-0.07709275394286974,-0.04084237624811093
2020-06-29,-0.011151395297736899,-0.010840662048927419,-0.017233904183828308,0.054966593616138086
2020-06-30,0.010266940451745477,0.024828434223425955,-0.02142554094187521,-0.06392727082490213
2020-07-01,-0.005573951434878488,-0.01447314983427428,0.03775454045129334,-0.014028237381772836
2020-07-02,0.013649586037144834,-0.015175999664547524,-0.0023061717548870098,-0.03370692103474915
2020-07-03,-0.015692968448873912,-0.004997015270262528,0.04271155387610226,0.03774713938434493
2020-07-06,-0.009922041105598911,-0.004520752329864819,-0.024136775058665738,-0.03472620575871821
2020-07-07,-0.008807954177023625,-0.015633452002062898,-0.053216250528988596,0.043958493315565006
2020-07-08,0.00932642487046631,0.010936884005442904,-0.01077969649398225,0.004162156877590696
2020-07-09,0.0012013323868289572,-0.007766708518142318,-0.02708481824661435,-0.04445421770596325
2020-07-10,-0.00672560611813211,0.005675671388461367,-0.013658732549964858,0.016825735988173832
2020-07-13,0.001194678251425385,-0.010357797704267369,0.002921031426269094,-0.0239491582057898
2020-07-14,-5.430060816680182e-05,0.00945100500123619,0.01192538986851499,-0.0410554906171019
2020-07-15,0.008267177662195424,-0.013229002476919716,-0.013474107591754714,-0.021330055531467496
2020-07-16,-0.00392648742978674,-0.009000297530496915,-0.0011048613901164517,-0.007254926413332584
2020-07-17,-0.0034780718439214597,0.0034177455318962213,0.0,0.0038830679682066993
2020-07-20,-0.015778776208814738,-0.002840547890831102,0.010351126446113135,0.005329087722317104
2020-07-21,-0.012152594314699394,-0.00833681853965762,0.0060234813680448696,-0.00032180750677646136
2020-07-22,-0.012934181704391423,-0.001676234918490782,0.005956660162267591,-0.0003084847027730042
2020-07-23,-0.004051527114066089,-0.005714250828749434,0.007553807947019875,0.013743120840118415
2020-07-24,-0.015444410350823334,0.012473498451629705,0.01119598200272054,-0.003086234207559713
2020-07-27,-0.004328122613167729,0.006228950470047678,-0.00020922690658031762,0.013098780246568964
2020-07-28,-0.006475438862751037,-0.0073408429312744605,0.0033588747769497385,0.0008110454797138901
2020-07-29,0.005033557046979942,0.0065155789761499605,0.0006301859048418734,0.006496319236098724
2020-07-30,-0.009617805528979395,-0.012275812965713673,0.010292869269949101,0.0015663110281318724
2020-07-31,-0.000201379449227157,0.00376437826148579,0.0033003300330032292,0.018033446445318457
2020-08-03,-0.017169717961405317,-0.007612071706326939,-0.01219896939741294,0.015654394868381827
2020-08-04,-0.013809593519738539,-0.007129827202612793,0.0007366870132603509,-0.008051795750521284
2020-08-05,-0.009712960278341454,-0.003598960837862264,-0.003669917164726977,-0.00885872154873224
2020-08-06,0.020414201183432068,-0.006388662678009527,0.004000421096957751,0.007559360790694747
2020-08-07,-0.005736137667304075,-0.006386676062057339,-0.004819277108433773,0.01730909764134414
2020-08-10,0.04798849098289071,-0.0006325941132940827,-0.003445395698475684,-0.023161747893847503
2020-08-11,-0.0013853258081067965,-0.0027347365100713894,0.008422825858075411,-0.004769428911522211
2020-08-12,-0.010860738936256609,0.0080331404539713,-0.006693160426688993,0.013720411713142866
2020-08-13,0.010565186172940777,-0.01380330439155708,0.009501689189189255,-0.006751011910116067
2020-08-14,-0.024465902836844022,0.002051324616191952,0.000951072598541769,-8.138779895450199e-05
2020-08-17,-0.007153146887884265,0.00017196139763098195,0.00798892202812107,0.0060781062642578645
2020-08-18,0.02172258031771812,-0.0027025508650232455,0.009028374892519286,0.0060690142225940935
2020-08-19,0.012227074235807933,-0.0022980842414552782,-0.003747724595781099,0.0016126660049018413
2020-08-20,-0.0002568053415511473,0.004423900321495866,0.012028608582574707,-0.009050088733149164
2020-08-21,0.004022277227722748,-0.0031487131923995104,0.007643590303559655,0.016575534816521742
2020-08-24,0.008371899537205518,-0.0034293350916646537,-0.0005456728145804002,-0.004267227304940446
2020-08-25,-0.015057618437900211,-0.009943811055932561,0.0030651340996168397,0.008098850056378337
2020-08-26,0.010297009210390229,-0.0035834383584715246,-0.011149599480407058,0.010641232945917343
2020-08-27,-0.021418806015494507,-0.010092763738490773,0.0011921534626639918,-0.003707535702358822
2020-08-28,-0.001870009097341474,-0.001670230015353491,0.00621592148309702,0.019616540585131403
2020-08-31,-0.00015159937338937723,-0.006687552201960711,-0.01174695549089344,-0.00889756473030878
2020-09-01,0.01758626009153086,0.002199805160114421,0.007163790296320638,0.02259074257984661
2020-09-02,0.003560738982351097,-0.007468844370720151,0.0009778357235983304,0.0025930851951949663
2020-09-03,0.0018094401075323674,-0.015133320673361594,0.0031607629427794492,-0.010331566436555972
2020-09-04,-0.0032720995542731,0.03640457763396299,0.004378762999452723,-0.003041253423953449
2020-09-06,0.0018326364152601027,0.008199687186310811,0.0026341784655909972,0.017161670011661245
2020-09-07,-0.003139151914368088,0.02854878985785625,-0.00502347930544933,-0.0020184030077647908
2020-09-08,-0.005984960867563616,-0.019747216795725664,0.005490282200505181,0.0014155682580745401
2020-09-09,-0.004785419742401764,0.017899550489789418,0.008862301982940135,0.0014552959942826238
2020-09-10,0.008419323373889842,-0.0005327794023890497,0.001442201020634526,0.01264304320829268
2020-09-11,-0.008046035545144381,-0.012581497484882798,-0.009450549450549461,0.005888190744140154
2020-09-14,-0.0012714881497304376,-0.005192285075855563,0.007194244604316502,0.009748069400010941
2020-09-15,-0.002182187262116164,0.004640391789667131,0.00022141038414691394,0.01428394977980818
2020-09-16,0.010564644340735452,0.008483739994816775,-0.013541552910341759,0.00011732537285191745
2020-09-17,-0.006217827837520895,0.011309034273543794,-0.010161063668792658,-0.003413942512719759
2020-09-18,0.02695488328273843,0.011706582628784545,-0.005803331542181489,0.008338058387050262
2020-09-21,0.0015726567414551251,-0.010408466719146414,0.0019381931732529445,-0.006676832184359771
2020-09-22,0.020980518090344624,0.02429778925645376,0.002050064738886359,-0.0055720146074343955
2020-09-23,-0.004528744205871349,-0.002978509759470782,0.0005397819281012239,0.011803552447344323
2020-09-24,0.005679687081391105,-0.01572552039436581,0.004119241192411804,0.001698572927897546
2020-09-25,-0.008500239069223814,-0.015855113975414725,0.006436831769583318,0.003122195457413435
2020-09-28,-0.010981504833963873,0.004835900187979636,-0.01514988718169119,-0.007507180443215965
2020-09-29,0.00406225270377214,-0.008186143324412809,-0.004598930481283459,-0.011704908410246628
2020-09-30,-0.010854250378333208,-0.005265026029342201,0.004728132387706863,-0.004718321273004977
2020-10-01,0.004560704550220285,0.009664201837273456,0.013283972125435417,0.010249218843402684
2020-10-02,-0.006510077600125008,-0.0176581207112535,0.0031676679410159725,-0.0009069526879597056
2020-10-05,0.005919949706622019,0.014186465136345472,-0.0037000761780390246,0.012866646057654307
2020-10-06,0.00951977998730702,-0.017108014446767794,-0.014055793991416321,0.00010021605523302668
2020-10-07,-0.0022690095509471098,-0.007943530722431924,-0.0005361930294905948,0.0024849403426598915
2020-10-08,-0.01614577925449079,-0.008714083166289521,0.0017187667848317378,-0.004895925841848836
2020-10-09,-0.001399761522111076,-0.01615349355727702,0.004857512953367893,0.00022680536823793676
2020-10-12,0.018104085295049144,0.006346937438957978,0.005426524853483938,0.007875125537908145
2020-10-13,-0.006658627379017457,0.006667297279479012,0.007765503664005191,0.010290926453587312
2020-10-14,-0.0008381790560009206,0.0015301406121710492,0.009161147902869926,0.005160263847302504
2020-10-15,0.0013113722198909716,-0.00013490976832830626,-0.007558330594807927,-0.0082989003777757
2020-10-16,-0.0027724015274362968,0.016600912772985588,0.002195630694917128,0.0038219303447002413
2020-10-19,-0.0019317113918764228,-0.0047050349682845605,-0.0024093746577592556,-0.001046661135821636
2020-10-20,-0.0073075926405804514,0.002200514617704208,-0.009975062344139696,0.002446672850572318
2020-10-21,0.01307361125695694,-0.005191849404515336,0.002173204389873007,0.002899931925765209
2020-10-22,-0.00031492756665973953,-0.0034339569283687865,-0.01698355052339251,-0.003076810710326394
2020-10-23,-0.0002623707823896648,0.018941654880813452,-0.007000424268137406,-0.004087654914664118
2020-10-26,-0.003242847429258844,0.0030347894817559506,-0.0002120890774124362,0.010840411584927434
2020-10-27,0.017401021711366482,0.03657869233849875,-0.0017995130729332454,0.011144484814279655
2020-10-28,0.005645787065528651,-0.011806254172821995,0.003612025921597928,0.0045078859552794
