,Date,GOLD,sp500,VNQ,BITCOIN,FAANG
38,2019-12-26,0.024101592367274938,-0.0010969527672547441,0.009275290625772925,-0.011134955662631119,0.017161670011661245
39,2019-12-27,0.0026618191261442714,0.0029082017034209873,-0.002573214066903473,0.0009315371386455773,-0.003041253423953449
40,2019-12-30,0.0006475006475006317,0.008575166394515055,-0.006388206388206474,-0.0036101821454503913,-0.010331566436555972
41,2019-12-31,0.0033648246408695126,7.258794976916505e-05,0.0,-0.0074928663806376195,0.0025930851951949663
42,2020-01-02,0.022518820474045853,0.00033527080167328194,-0.009411764705882453,0.016944928980812346,0.02259074257984661
43,2020-01-03,0.01568930041152261,-0.000432260408705365,0.017877234654331886,-0.01298701298701288,-0.00889756473030878
44,2020-01-06,0.010445682451253546,0.004459221469443442,0.004789977892409647,-0.014440582588546858,0.019616540585131403
45,2020-01-07,0.0032579412317523815,0.0049448269622538454,-0.008067473414008042,0.06945085855829358,-0.003707535702358822
46,2020-01-08,-0.008930244176606483,0.0008661314657181229,-0.00012322858903268674,-0.07208542294367626,0.010641232945917343
47,2020-01-09,-0.0035286704473849184,-0.0001954088231737039,0.012447621395119679,0.025140669289672957,0.008098850056378337
48,2020-01-10,0.003541166055393896,0.005128157399996169,-0.009981740718198462,-0.02761929326799084,-0.004267227304940446
49,2020-01-13,-0.005986137366099542,3.395156038288327e-05,0.014631747202754175,0.0156395891690011,0.016575534816521742
50,2020-01-14,-0.003993660855784453,-0.005780828513404224,-0.0015753756665050078,-0.03897745554835885,-0.009050088733149164
51,2020-01-15,0.005791751527494782,0.002946024729223451,0.0,-0.03876466176038962,0.0016126660049018413
52,2020-01-16,-0.002151490223375241,0.008378781594537532,0.0,0.006299123551032126,0.0060690142225940935
53,2020-01-17,0.006531802904432782,-0.007059870773669763,-0.01407937856535979,-0.019104987525566997,0.0060781062642578645
54,2020-01-21,0.015020016012810222,0.0049024150649641385,-0.014722119985277948,-0.01207236877978568,-8.138779895450199e-05
55,2020-01-22,-0.000757241118192753,0.006655292725288531,0.013447889428464643,0.05003863561099453,-0.006751011910116067
56,2020-01-23,0.005431007262393317,-0.0028552233792408233,0.0,0.027438159015169772,0.013720411713142866
57,2020-01-24,0.004333898624458321,0.006976281256220629,0.0018429782528566196,-0.004358814320648996,-0.004769428911522211
58,2020-01-27,0.003502188868042433,-0.0015145386587512855,0.006499877360804263,-0.005446679067281912,-0.023161747893847503
59,2020-01-28,-0.004798703726785369,0.001870155186330269,-0.019008163762641472,-0.03081310641991386,0.01730909764134414
60,2020-01-29,0.0006262132882459692,0.00836654718799501,-0.019500683144951014,-0.006556852710698835,0.007559360790694747
61,2020-01-30,0.008010513799361574,0.003862144651035182,-0.009374208259437466,0.04940974458038205,-0.00885872154873224
62,2020-01-31,-0.0008071025020177647,-0.002651954277064661,0.0,-0.04905710545692532,-0.008051795750521284
63,2020-02-03,-0.0033552876848516044,0.0002890878375325645,0.0,-0.05214707432221721,0.015654394868381827
64,2020-02-04,-0.016521197007481336,0.0011409648528637462,0.007416879795396403,-0.026549275000567252,0.018033446445318457
65,2020-02-05,0.004564183835182201,-0.009042140524546438,0.004188880426504227,0.018531900510501353,0.0015663110281318724
66,2020-02-06,0.004417239856124189,-0.015730684849202037,-0.015042346100366588,0.09335377855083093,0.006496319236098724
67,2020-02-07,0.0020732550103661485,0.010053551114029613,-0.0024383983572895396,0.02633286584472394,0.0008110454797138901
68,2020-02-10,0.003573667711598727,-0.0008668473616095795,0.012093142930657441,0.017703085802859286,0.013098780246568964
69,2020-02-11,-0.005997376147935385,0.003134355715769477,-0.012838439049192907,-0.08300767550451915,-0.003086234207559713
70,2020-02-12,0.0008170448117654772,-0.017705852615678808,0.012104043265516395,-0.0164346438796249,0.013743120840118415
71,2020-02-13,0.0045214770158250595,0.0072546442124061805,-0.009669211195928673,-0.014031774247305728,-0.0003084847027730042
72,2020-02-14,0.004563640910227651,0.014980362705145023,-0.00835046248715321,0.0012169425445365256,-0.00032180750677646136
73,2020-02-18,0.023282190227150945,-0.005400833288500828,0.0,-0.021832774099936558,0.005329087722317104
74,2020-02-19,0.005049261083743817,0.007326359568592178,-0.003072196620583889,0.016444547456252234,0.0038830679682066993
75,2020-02-20,0.005268962136993016,0.0016884988171557147,0.0062917308680021655,-0.11674970641553317,-0.007254926413332584
76,2020-02-21,0.017247684056557855,0.0064626610081155444,0.001403598315681931,0.002465502329964231,-0.021330055531467496
77,2020-02-24,0.016775507758672425,-0.0016304428235363044,0.02025993883792032,-0.011215554983260434,-0.0410554906171019
78,2020-02-25,-0.015850568617052585,0.0018435419717006685,0.0004995628824779885,-0.018036437510580927,-0.0239491582057898
79,2020-02-26,-0.00437073404382704,-0.0029199801192842934,0.0,-0.004853853906954475,0.016825735988173832
80,2020-02-27,-0.0009020386072523534,0.004705826501577137,0.0,-0.0020389669234255337,-0.04445421770596325
81,2020-02-28,-0.04682797640544134,-0.0038155427255142094,0.0028710523030832658,-0.05015690725779531,0.004162156877590696
82,2020-03-02,0.016481434705733822,-0.010518108756295885,-0.02252925068459055,-0.03801543674169461,0.043958493315565006
83,2020-03-03,0.03050257812014645,-0.0335135944873044,-0.011715268050426664,-0.001315308732188547,-0.03472620575871821
84,2020-03-04,-0.0013865444899927581,-0.030280015747592093,-0.01894085813683799,0.04235018658081513,0.03774713938434493
85,2020-03-05,0.014428010866284424,-0.003778518705585654,0.019569214604675533,0.015148324418425174,-0.03370692103474915
86,2020-03-06,0.001547250654605925,-0.044163278665378725,-0.002833955944866684,-0.026967970349062398,-0.014028237381772836
87,2020-03-09,0.0006535947712418277,-0.008238327357692588,0.029324376695517573,0.007078086358338842,-0.06392727082490213
88,2020-03-10,-0.00896621340775483,0.04603922524388837,0.004141566265060126,-0.06442644236197359,0.054966593616138086
89,2020-03-11,-0.010904733373277464,-0.028107940185681968,0.0009998750156230418,0.03345853886651273,-0.04084237624811093
90,2020-03-12,-0.031499878846619866,0.042202592421180185,0.01473342489699081,-0.0014012757447925406,-0.09091101217719012
91,2020-03-13,-0.0462221666249687,-0.03392202215889484,0.011074197120708895,0.011152851066317915,0.08840919101170486
92,2020-03-16,-0.02039477998557293,-0.017053909799797706,0.014725568942436373,-0.007199028564820242,-0.11025407963463396
93,2020-03-17,0.02697817646271261,-0.07596968075979771,-0.019309186855360982,-0.0006843530679402354,0.05159521716822657
94,2020-03-18,-0.030636855485300818,0.04939633578003022,-0.013941543353308106,0.0620565050778803,-0.012800032634242007
95,2020-03-19,0.0015466343890795375,-0.048868410917935035,-0.034602505270990846,0.009905336808890164,0.026763984694114784
96,2020-03-20,0.0038270444474284293,-0.09511268047479748,0.06860226104830436,-0.02390914524805743,-0.026960668870325773
97,2020-03-23,0.05772189151227347,0.0928711945304439,0.026088001923539217,0.020472638200746074,0.018690782616615387
98,2020-03-24,0.051599848235740486,-0.11984050283657066,0.016871704745167193,-0.07631984506907796,0.04722140686737153
99,2020-03-25,-0.017859290438965725,0.05995482224354909,-0.024196335983408312,0.01250609062855279,-0.026726375512910905
100,2020-03-26,0.017571787179330167,-0.05183082330706679,0.0,-0.01771808557179111,0.0504770006287858
101,2020-03-27,-0.004211793020457266,0.004707893749218206,-0.03648600779312794,0.00959040365801167,-0.03288406746512973
102,2020-03-30,-0.00658610271903326,-0.043359522534749395,0.010049019607843324,-0.023821777810455136,0.037704569271771016
103,2020-03-31,-0.02828295115868862,-0.02929385835517062,-0.031060422227614737,-0.03404383520373577,0.0043349742810232525
104,2020-04-01,-0.00319228843264896,0.09382765710199337,-0.008014024542950193,-0.0033528265107212185,-0.03873266030057687
105,2020-04-02,0.029136577708006373,0.011535019797084933,-0.022595304216106893,-0.07832890001564707,0.009536253642376423
106,2020-04-03,0.004637256696564673,0.06241416083633622,0.010073614877954107,0.05828127122096971,-0.017822032986732128
107,2020-04-06,0.028302459763133836,-0.0336873163071707,-0.004730852832118493,0.02241044644432688,0.06641517978173694
108,2020-04-07,-0.00555194613430976,0.03351603599491648,-0.01952723535457357,0.055182477170740984,-0.002795958308754232
109,2020-04-08,0.0002375720140166404,-0.0160127919593398,-0.036032494758909905,-0.006869786322880045,0.016629712529289797
110,2020-04-09,0.041268333234368404,-0.04414239782712159,-0.013320647002854291,0.009836949198221312,0.001981360911111896
111,2020-04-13,0.012696771228312143,-0.015137124539950086,-0.008823934923479992,-0.0999860872791355,0.03414443883026541
112,2020-04-14,0.004822147841379687,0.07033130412070787,0.01363193768257065,0.06253757235361812,0.04299771659347873
113,2020-04-15,-0.014961607949412814,-0.0016030454108602044,-0.05585288870591476,0.003087517377388549,0.006356421112532873
114,2020-04-16,-0.0048145813033759755,0.03405642604938697,0.003924418604651203,-0.005366380352279543,0.01799811171440013
115,2020-04-17,-0.019351494557392157,0.01448737809002254,-0.0034747357753003305,-0.13133506156837338,-0.009862406584712937
116,2020-04-20,0.007400011746050428,-0.010104594561656355,0.024843818102571635,-0.018707800201439806,0.003115512771760365
117,2020-04-21,-0.013525330845916228,0.030572524197665762,0.047632548908420835,-0.04392617513447761,-0.027280515772966862
118,2020-04-22,0.030376455292240534,-0.022030456139364496,0.01474966170500669,0.0668588469184892,0.01803684658703109
119,2020-04-23,0.004301691998852775,0.005816710738100639,-0.023203093745832737,-0.03421351769375558,0.01009409808481565
120,2020-04-24,-0.005311250713877724,0.026793591827257934,-0.014061433447098981,0.07748856773496438,0.010505738578361346
121,2020-04-27,-0.005913762416030255,-0.017880997439608137,0.018277485461091203,-0.1357914152176638,-0.008179953733660759
122,2020-04-28,-0.00011551345731775076,-0.030674846625766805,-0.004895295077508854,0.6442395358474928,-0.028438712453255355
123,2020-04-29,-0.005083179297597051,0.02293024819481393,0.004919376878928627,-0.005532381444468326,0.04212544704390875
124,2020-04-30,-0.010160241523455626,-0.000539418642451106,0.0,0.005297039740470355,0.027928957941151026
125,2020-05-01,0.0041644671241714,0.01391807849024218,0.0,0.012744232950964385,-0.028544869410471737
126,2020-05-04,0.008119158878504784,0.014714073196697708,0.034946967636660276,0.10625956858888963,0.016424628350601322
127,2020-05-05,0.0012167564748826187,-0.005242350129234907,0.011693601366443263,0.02779090438578735,0.006000552739923615
128,2020-05-06,-0.013657407407407396,0.026583874358714787,-0.014805194805194821,-0.008155624644217707,0.011309682539205168
129,2020-05-07,0.023057967613236308,-0.009212419757034462,-0.00817295017136832,-0.03337637826562034,0.010159991725892105
130,2020-05-08,-0.0048746917474336016,-0.028059043479156554,-0.03309409888357251,0.00039963918290908396,0.007432688326037827
131,2020-05-11,-0.008241124942369726,0.004249817183674676,-0.0042611683848797766,0.016367247243591176,0.011583890593304336
132,2020-05-12,0.0041257481550351915,0.009040573531170715,0.008420762009939242,-0.04096666966130613,-0.017637495991566166
133,2020-05-13,0.005381944444444509,-0.006979403438802989,-0.015058179329226484,0.0004332552693209202,-0.005352369414020508
134,2020-05-14,0.014217463880734416,0.011504623615899323,0.018485059068797716,0.01800156840713041,0.0076987741788199235
135,2020-05-15,0.009477866061293971,0.016871501011734846,0.038618995633187714,0.01392354124748496,0.012906104415812305
136,2020-05-18,-0.0101759712149323,0.0001774865178509888,-0.030613585599789772,-0.002075159322341591,0.008557903414520673
137,2020-05-19,0.007270248778825428,-0.02054383139042848,0.011520737327188835,0.05873663397838724,0.0017144765846273113
138,2020-05-20,0.004680275177624926,-0.017462684487059787,0.041270266648800735,0.03708195595243202,0.021069958223549182
139,2020-05-21,-0.017567491721389605,0.01152482269503552,-0.027280916226997687,0.028977407970856905,-0.011111210473724431
140,2020-05-22,0.008683729433272225,0.003926380368098004,0.043921153591744755,-0.028865398734750136,0.00028726379044585754
141,2020-05-26,0.007817023740590567,0.01665104312780974,-0.009149392423159375,0.0007289844205615736,-0.011699891243378113
142,2020-05-27,0.0,-0.007773563825670182,-0.06896551724137934,0.05713155868212372,6.55059588980933e-05
143,2020-05-28,0.0012640045963803193,0.002353731206609311,0.01472183480551692,-0.0449873995904867,-0.0074971750268110204
144,2020-05-29,0.013197911287083253,0.012289160703107926,-0.003359804520464249,0.02380068856041384,0.008486954144082405
145,2020-06-01,-0.0011326952483434738,0.014827343010993532,0.07033404842169766,-0.0024767677174469815,0.014025236217287906
146,2020-06-02,-0.00793785791234336,-0.0021079466294262605,0.024767358625626512,0.04292620890822274,0.003329613786766217
147,2020-06-03,-0.014973995542093,0.004812310007822562,-0.021374685666387228,-0.009474499177392737,-0.0036443779311553523
148,2020-06-04,0.013286916158978812,0.0037512605483673855,0.0,0.008070267999335634,-0.013485456133309648
149,2020-06-05,-0.025480989464040316,0.00821080396500995,-0.000999286224125484,-0.008548416798317526,0.017405075656392374
150,2020-06-08,0.012867971091133468,0.013648963587616247,-0.06587596456130318,-0.03669778581553351,0.006135892737577421
151,2020-06-09,0.00957187608771326,-0.0033686961032639573,-0.05109377390240177,0.030180331029723728,0.027034458605215802
152,2020-06-10,-0.0007469976440843684,0.02621170498176606,-0.0825407061099469,-0.025217948086489694,0.009357802034138496
153,2020-06-11,0.01069580218516375,0.012041591393674889,0.04867334387629607,-0.007771209135465584,-0.03861645670754699
154,2020-06-12,-0.001365498406918464,-0.007799182648133396,0.0,-0.004746094147841884,0.0012834179439933366
155,2020-06-15,-0.0058682771194165095,-0.0053130787794885,0.05244638069705099,-0.016393778141629234,0.012972901470414744
156,2020-06-16,0.005444438076680713,-0.058944121574601716,-0.003502626970227629,-0.04347780852701888,0.02023488289754627
157,2020-06-17,-0.0005699954400364415,0.013060857399820103,0.10512861479469571,0.01117044997226424,0.008464702442071427
158,2020-06-18,-0.0031367628607277265,0.008312207568449193,-0.05464796877258926,0.004119785728115666,0.0004169500877855281
159,2020-06-19,0.011842782767892857,0.018962430582503575,0.21547637253402674,0.005002731684324413,0.0035955300180383616
160,2020-06-22,0.007406988578536833,-0.0036002995449221364,0.0,-0.0034642278502601265,0.019181602133961476
161,2020-06-23,0.008643430431610089,0.000594188515139038,-0.08027176648213397,0.016921414895551434,0.011319273361356295
162,2020-06-24,-0.0025040342774469426,-0.005649463621948292,0.11272229822161428,-0.02191999831708258,-0.01974361131274716
163,2020-06-25,-0.002342965524935736,0.006495057687217143,0.06392918613228438,0.008431104754325736,0.010680668843449093
164,2020-06-26,0.005647506150749271,0.004307441642665166,-0.03304830136353132,-0.05446130549305228,-0.04600143366805276
165,2020-06-29,0.0008896302474283857,-0.025855158736495243,0.08353250478011476,-0.029188189384882768,0.013519812106588702
166,2020-06-30,0.01127715126937412,0.01095946995898811,0.01753611999558835,-0.03092543971746542,0.019659080643443797
167,2020-07-01,-0.010162601626016232,-0.024226917788673585,0.02189464556687626,0.011784309964515183,0.035447953709575764
168,2020-07-02,0.0056051945168986705,0.01468569814393228,-0.03638099278744178,-0.004123271602744061,-0.0033348389689916713
169,2020-07-06,0.01594316401879614,0.005022110834792981,-0.040962003074895725,0.006233796162931515,0.035198210818973015
170,2020-07-07,0.010021474588403745,0.004541282342595654,0.024733768464445083,-0.010386368321004147,-0.005881176151766754
171,2020-07-08,0.008886223627541767,0.0158817383970018,0.05620739747457826,0.007440493410014071,0.01895440058806863
172,2020-07-09,-0.00924024640657084,-0.010818562640735552,0.010897164621244126,0.02413222760791145,0.01288419760070436
173,2020-07-10,-0.001199890919007407,0.007827502448081614,0.02783882783882774,-0.0003588932629003949,0.023259558965894375
174,2020-07-13,0.006771146180309051,-0.005643639942711776,0.01384787699826906,-0.02089059923034642,-0.02514391918238046
175,2020-07-14,-0.0011932526983783331,0.01046620453355751,-0.002912523852565907,0.010473363966585936,0.003018855287686417
176,2020-07-15,5.4303556882961956e-05,-0.009362519779971379,-0.01178485092667203,0.0012360659083952008,-0.0048952441793544965
177,2020-07-16,-0.008199391833188518,0.013406355182839835,0.013658138823769317,-0.0812984188827981,-0.0011008433733527
178,2020-07-17,0.003941965507801903,0.00908203857989931,0.0011060834590246316,0.009394185960500234,-0.018279297131282846
179,2020-07-20,0.0034902110486991766,-0.0034061043340275488,0.0,-0.019969221749963406,0.03404452201051167
180,2020-07-21,0.01603173740557584,0.00284863958800452,-0.010245078344716663,0.02031380466345145,-0.016122734294892305
181,2020-07-22,0.012302096705177679,0.008406905384326757,-0.0059874162776537565,-0.04210282029045698,-0.002775732679789145
182,2020-07-23,0.013103666913241163,0.0016790493997245193,-0.005921388463501764,0.027695603386718393,-0.03378852857343817
183,2020-07-24,0.004068008761864972,0.005747091149111094,-0.007497175721474791,0.011923668668420095,0.00031987343344952457
184,2020-07-27,0.0156866819031789,-0.012319827107282633,-0.011072019867549798,-0.04862856652402603,0.020112685960725685
185,2020-07-28,0.004346936688145675,-0.0061903908321639944,0.0002092706916396736,-0.04982536634403478,-0.0160608990134965
186,2020-07-29,0.006517643464534872,0.007395129414764723,-0.0033476305052830835,0.0005832485588335157,0.009000831642333784
187,2020-07-30,-0.005008347245409106,-0.006473401020556158,-0.0006297890206781176,-0.00456837653182951,0.007008153089951508
188,2020-07-31,0.009711206019930918,0.012428381451883519,-0.010188005461611138,-0.05121815037245858,0.04024074595791105
189,2020-08-03,0.0002014200110780351,-0.0037502608610255894,-0.0032894736842103978,0.03341466915458602,0.0045637179012707465
190,2020-08-04,0.017469667220460172,0.007670459796317086,0.012349622058980048,-0.00047223533987061916,0.006088984153819421
191,2020-08-05,0.014002968827313333,0.007181026681992719,-0.0007361447050163727,0.009087877271969358,0.002287183295869744
192,2020-08-06,0.00980822719953145,0.0036119601409574376,0.0036834350663019766,0.018686826957503566,0.025957058834389143
193,2020-08-07,-0.020005798782255724,0.0064297401187354275,-0.00398448149313213,-0.010273741128759672,-0.014563027029881215
194,2020-08-10,0.005769230769230749,0.006427727877827971,0.004842615012106588,-0.008167725192924968,-0.006838838825707461
195,2020-08-11,-0.04579104770309361,0.0006329945419150107,0.0034573074908328394,-0.006995607089249067,-0.025339521673458317
196,2020-08-12,0.001387247598006569,0.0027422358024395965,-0.008352474420547096,0.0019276373268246605,0.0229339421047392
197,2020-08-13,0.010979989738327367,-0.007969123366671882,0.006738260686460329,0.006020927914959673,0.008588071689881627
198,2020-08-14,-0.010454730004060164,0.013996502374245878,-0.009412256850031442,0.007498314599012179,-0.001763345098076963
199,2020-08-17,0.025079495332854806,-0.0020471252976762555,-0.0009501689189189699,0.023624842956246228,0.0027859449631961737
200,2020-08-18,0.007204683043978477,-0.00017193183199293305,-0.007925604987847445,-0.04530537100776444,0.02014016560116394
201,2020-08-19,-0.02126074213898954,0.0027098744385312123,-0.008947592671495364,0.005617506497862079,-0.0074471133115174845
202,2020-08-20,-0.012079378774805805,0.0023033775972136628,0.0037618228718829805,-0.0042938135734533756,0.02098770326720389
203,2020-08-21,0.00025687130747487075,-0.004404415625792857,-0.011885640860905822,0.01542111506524324,0.007505207322946239
204,2020-08-24,-0.004006163328197254,0.0031586589033587575,-0.0075856090160382195,-0.09108026388125345,0.006693957610877321
205,2020-08-25,-0.008302392739274023,0.0034411358997610275,0.0005459707359685151,0.043881269562850544,0.009281673585818773
206,2020-08-26,0.015287816546201594,0.01004368354743379,-0.0030557677616501744,0.03259216339537918,0.05166852838387759
207,2020-08-27,-0.010192061459667112,0.003596325569466652,0.011275314723590668,-0.006691449814126393,-0.0217136558671982
208,2020-08-28,0.021887612542688784,0.010195666188487662,-0.0011907339250920579,0.02462998531239413,2.8490447765427973e-05
209,2020-08-31,0.0018735125829154597,0.0016730243508407128,-0.006177522488349352,-0.006505678685632343,0.012340203876877176
210,2020-09-01,0.0001516223592439303,0.006732576659826961,0.011886586695746937,0.0,0.02725034535158977
211,2020-09-02,-0.017282328566375238,-0.0021949766391772263,-0.007112835434852971,0.003842952275249667,0.005103927557194909
212,2020-09-03,-0.0035481051061860835,0.00752504778148233,-0.0009768804949527032,0.01659825587019914,-0.054108977102969136
213,2020-09-04,-0.0018061719475693794,0.015365857116526938,-0.003150803998261731,0.022920688436335768,-0.01831081343308727
214,2020-09-08,0.0031490372205875694,-0.027756378831384043,0.005048842059049541,-0.017474903064747527,-0.04204592681614228
215,2020-09-09,0.006020996294771486,0.020145024971186976,-0.005460303592879745,-0.026327170504919506,0.018470199918538818
216,2020-09-10,0.004808430098726113,-0.017584790641843373,-0.00878445152080809,0.012131475209594234,-0.02816823321140572
217,2020-09-11,-0.008349030188871231,0.0005330634075928486,-0.0014401240722277109,0.0008776982363749575,-0.008627946559961353
218,2020-09-14,0.008111299348015688,0.01274180851668838,0.009540714444197906,0.013455372557616974,0.002430335187605381
219,2020-09-15,0.0012731068900544429,0.005219385613883576,-0.0071428571428572285,0.020307176464225973,0.019771701849103263
220,2020-09-16,0.0021869596175363437,-0.004618958014818264,-0.00022136137244044285,0.025985211883497117,-0.025737631634557445
221,2020-09-17,-0.010454199441765955,-0.00841237162124231,0.013727443817114882,-0.04081263641882027,-0.02318263097793527
222,2020-09-18,0.0062567311144159365,-0.01118257020384228,0.01026537075461409,0.011297076763569391,-0.016783289114703615
223,2020-09-21,-0.02624738800265025,-0.011571124305988612,0.005837206788455118,-0.04630788485607007,0.010345094625206608
224,2020-09-22,-0.001570187375693477,0.010517942372282096,-0.0019344438473938297,-0.006589601831685887,0.02556666548930986
225,2020-09-23,-0.020549381421681612,-0.02372141140135786,-0.0020458705717669723,-0.02682837708696395,-0.03735520985579377
226,2020-09-24,0.004549347034896067,0.002987407782707008,-0.000539490720759761,0.057677588920819645,0.006810418563246712
227,2020-09-25,-0.005647610421439686,0.015976763311659203,-0.004102342653567903,-0.007045234226730979,0.02429142793005079
228,2020-09-28,0.008573112575684494,0.016110548559024496,-0.006395663956639597,0.04886902715709862,0.01826367048394051
229,2020-09-29,0.011103437284173623,-0.004812626805108078,0.015382936940868452,0.0617994467677867,0.0014217897522901255
230,2020-09-30,-0.004045817570407784,0.008253709372292528,0.004620178360374094,0.005728890151000643,0.006783972498010771
231,2020-10-01,0.010973357953046659,0.005292893250074426,-0.004705882352941115,0.007697312692586333,0.024661913308297256
232,2020-10-02,-0.004539998956322067,-0.009571699006152401,-0.013109821620459927,0.036718483504702526,-0.032208156432509294
233,2020-10-05,0.006552736422730243,0.01797553487594228,-0.003157665505226559,-0.0014688946861265428,0.02621410381417788
234,2020-10-06,-0.005885110150512962,-0.013988024514247743,0.0037138175860185196,-0.0024713732597413385,-0.02705321692863916
235,2020-10-07,-0.009430008382229627,0.01740579300495404,0.01425617586244421,0.021813763080589688,0.02417567062997916
236,2020-10-08,0.0022741696636343622,0.008007135650470065,0.0005364806866952065,0.01407426222694319,0.004199386680520335
237,2020-10-09,0.016410743496385383,0.008790685934612519,-0.0017158176943699033,0.003358723002129027,0.017115188062607256
238,2020-10-12,0.0014017236008723177,0.016418713134107588,-0.004834031582339748,-0.008589973447109878,0.037919637050443315
239,2020-10-13,-0.0177821556327441,-0.006306907889152336,-0.00539723661485314,0.034325676155158025,0.00010986003963475709
240,2020-10-14,0.0067032619022484585,-0.006623138843883547,-0.007705665291946939,-0.0257060021246458,-0.013288808814178377
241,2020-10-15,0.0008388821894826926,-0.0015278028589691406,-0.009077983156513314,-0.0029871088647849264,-0.006307512153396644
242,2020-10-16,-0.0013096547750013343,0.00013492797142955482,0.0076158940397352826,0.0507279396687248,-0.011755331579315187
243,2020-10-19,0.002780109106168771,-0.016329822808936134,-0.0021908204622631544,0.012511519488263678,-0.016919223669891292
244,2020-10-20,0.0019354501229271737,0.0047272769717412455,0.002415193764408796,-0.0030089196800480167,0.0074522678101307535
