Date,Price,Open,High,Low,Vol.,Change %
28-Oct-19,1.0025,1.003,1.0048,1.0024,7.38M,-0.05%
27-Oct-19,1.003,1.0042,1.0049,1.0024,5.47M,-0.12%
26-Oct-19,1.0042,1.0043,1.0067,1.0018,15.52M,0.00%
25-Oct-19,1.0043,1.0085,1.011,1.004,9.87M,-0.23%
24-Oct-19,1.0066,1.0068,1.0073,1.005,4.83M,0.11%
23-Oct-19,1.0055,1.0047,1.0082,1.0045,9.20M,0.08%
22-Oct-19,1.0047,1.0058,1.0086,1.0043,4.08M,-0.12%
21-Oct-19,1.0058,1.0097,1.0114,1.0054,3.79M,-0.38%
20-Oct-19,1.0097,1.0061,1.0106,1.0061,1.84M,0.36%
19-Oct-19,1.0061,1.0058,1.0085,1.0058,3.94M,0.03%
18-Oct-19,1.0058,1.0079,1.0087,1.0053,4.57M,0.17%
17-Oct-19,1.0041,1.005,1.0058,1.0038,3.43M,0.08%
16-Oct-19,1.0033,1.0067,1.0068,1.0028,4.48M,-0.11%
15-Oct-19,1.0045,1.0031,1.0072,1.0031,3.60M,0.14%
14-Oct-19,1.0031,1.0091,1.0095,1.0026,3.20M,-0.06%
13-Oct-19,1.0037,1.0099,1.0102,1.0035,3.00M,-0.23%
12-Oct-19,1.0059,1.003,1.0069,1.003,1.82M,0.30%
11-Oct-19,1.0029,1.0038,1.0055,1.0022,6.84M,-0.08%
10-Oct-19,1.0038,1.0037,1.0042,1.0029,5.47M,0.08%
9-Oct-19,1.003,1.0049,1.0055,1.0021,10.02M,-0.09%
8-Oct-19,1.0039,1.0048,1.0061,1.0036,4.98M,-0.08%
7-Oct-19,1.0047,1.0065,1.0101,1.0045,6.20M,-0.17%
6-Oct-19,1.0065,1.0075,1.0108,1.0061,3.49M,-0.10%
5-Oct-19,1.0075,1.006,1.0091,1.006,2.26M,0.15%
4-Oct-19,1.006,1.0085,1.0097,1.0057,3.40M,-0.02%
3-Oct-19,1.0062,1.0067,1.0081,1.0049,3.44M,-0.04%
2-Oct-19,1.0066,1.0055,1.0099,1.0055,4.69M,0.11%
1-Oct-19,1.0055,1.0058,1.0068,1.0053,5.70M,-0.02%
30-Sep-19,1.0058,1.0055,1.007,1.0052,9.81M,0.03%
29-Sep-19,1.0055,1.0043,1.0057,1.0037,4.89M,0.13%
28-Sep-19,1.0041,1.0042,1.0061,1.0028,7.64M,-0.01%
27-Sep-19,1.0042,1.0048,1.0063,1.0039,9.04M,-0.05%
26-Sep-19,1.0047,1.0044,1.0065,1.0031,6.91M,0.03%
25-Sep-19,1.0044,1.0039,1.0061,1.003,8.92M,0.05%
24-Sep-19,1.0039,1.0031,1.0182,0.9991,35.20M,0.21%
23-Sep-19,1.0017,1.0035,1.0044,1.0013,5.31M,-0.17%
22-Sep-19,1.0035,1.0037,1.0045,1.0029,3.27M,0.02%
21-Sep-19,1.0033,1.0026,1.0047,1.0026,4.38M,0.06%
20-Sep-19,1.0027,1.0041,1.0054,1.0024,4.21M,-0.14%
19-Sep-19,1.0041,1.002,1.005,1.002,8.17M,0.21%
18-Sep-19,1.002,1.0028,1.0047,1.0015,3.52M,-0.07%
17-Sep-19,1.0028,1.003,1.0046,1.0023,4.34M,-0.02%
16-Sep-19,1.003,1.0044,1.0062,1.0019,7.40M,-0.14%
15-Sep-19,1.0044,1.0055,1.0056,1.0039,1.78M,0.00%
14-Sep-19,1.0044,1.0051,1.0064,1.0041,2.29M,0.12%
13-Sep-19,1.0032,1.003,1.005,1.0021,5.15M,0.03%
12-Sep-19,1.003,1.0034,1.0078,1.0024,3.94M,-0.05%
11-Sep-19,1.0034,1.0031,1.0114,1.0009,2.48M,0.04%
10-Sep-19,1.003,1.0032,1.0044,1.0024,2.98M,0.03%
9-Sep-19,1.0027,1.0043,1.0069,1.0026,4.20M,-0.15%
8-Sep-19,1.0043,1.0052,1.0057,1.0037,2.34M,-0.05%
7-Sep-19,1.0048,1.0024,1.0052,1.0021,2.63M,0.24%
6-Sep-19,1.0024,1.0027,1.004,1.0015,7.82M,-0.03%
5-Sep-19,1.0027,1.0028,1.0047,1.0024,3.02M,-0.01%
4-Sep-19,1.0028,1.0023,1.0054,1.0019,4.35M,0.05%
3-Sep-19,1.0023,1.0032,1.0045,1.0008,4.83M,-0.09%
2-Sep-19,1.0032,1.0039,1.0066,1.0022,6.95M,-0.06%
1-Sep-19,1.0039,1.0035,1.0116,1.0035,5.12M,0.04%
31-Aug-19,1.0035,1.0038,1.0084,1.0028,3.81M,-0.03%
30-Aug-19,1.0038,1.0022,1.0094,1.0022,3.89M,0.16%
29-Aug-19,1.0022,1.0016,1.0044,1.0016,6.52M,0.06%
28-Aug-19,1.0016,1.0027,1.0044,0.9989,8.43M,0.02%
27-Aug-19,1.0015,1.0008,1.0042,1.0008,3.23M,0.07%
26-Aug-19,1.0008,1.002,1.0044,1.0004,6.96M,-0.12%
25-Aug-19,1.002,1.0031,1.0066,1.0017,3.76M,-0.10%
24-Aug-19,1.0031,1.0024,1.004,1.0018,2.97M,0.07%
23-Aug-19,1.0024,1.0046,1.0054,1.0022,5.63M,0.04%
22-Aug-19,1.002,1.0007,1.0029,1.0007,3.44M,0.13%
21-Aug-19,1.0007,1.0015,1.0022,0.9992,6.81M,-0.09%
20-Aug-19,1.0015,1.0016,1.0023,1.0009,3.68M,-0.01%
19-Aug-19,1.0016,1.0026,1.0033,1.0014,5.19M,-0.10%
18-Aug-19,1.0026,1.0031,1.0046,1.0018,1.91M,-0.05%
17-Aug-19,1.0031,1.0028,1.0039,1.0019,2.72M,0.08%
16-Aug-19,1.0023,1.0019,1.0033,1.001,7.16M,0.04%
15-Aug-19,1.0019,1.0017,1.0023,0.9991,8.96M,0.12%
14-Aug-19,1.0007,0.9992,1.0012,0.998,6.40M,0.14%
13-Aug-19,0.9992,0.9995,1.0012,0.9979,3.72M,-0.03%
12-Aug-19,0.9995,1.001,1.0014,0.9987,2.52M,-0.05%
11-Aug-19,1,0.9987,1.001,0.9986,2.62M,0.14%
10-Aug-19,0.9987,1.0008,1.0016,0.9976,7.21M,-0.22%
9-Aug-19,1.0008,1.001,1.0017,0.9996,13.58M,-0.02%
8-Aug-19,1.001,1.0005,1.0028,1.0002,11.61M,0.05%
7-Aug-19,1.0005,0.9994,1.0016,0.9987,7.00M,0.10%
6-Aug-19,0.9994,1.0006,1.0027,0.9988,9.48M,-0.09%
5-Aug-19,1.0004,1.0026,1.003,0.9999,9.82M,-0.23%
4-Aug-19,1.0026,1.0011,1.0029,1.0006,5.49M,0.15%
3-Aug-19,1.0011,1.0003,1.0017,0.9996,4.38M,0.08%
2-Aug-19,1.0003,1.0022,1.0026,0.9999,6.48M,-0.17%
1-Aug-19,1.002,1.0015,1.0027,1,4.94M,0.06%
31-Jul-19,1.0015,1.0013,1.0033,1.0001,7.77M,0.02%
30-Jul-19,1.0013,0.9989,1.0016,0.9987,6.49M,0.28%
29-Jul-19,0.9985,0.9994,0.9996,0.9965,6.20M,-0.09%
28-Jul-19,0.9994,0.9995,1.0011,0.9964,10.40M,-0.01%
27-Jul-19,0.9995,1.0012,1.0026,0.9965,21.70M,-0.17%
26-Jul-19,1.0012,1.0009,1.0024,1.0005,8.09M,0.03%
25-Jul-19,1.0009,1.0004,1.0022,1.0002,7.67M,0.06%
24-Jul-19,1.0004,0.9996,1.001,0.9985,7.68M,0.07%
23-Jul-19,0.9997,0.9988,1.0005,0.9976,6.08M,0.09%
22-Jul-19,0.9988,0.9996,1.0006,0.9977,6.21M,-0.08%
21-Jul-19,0.9996,1.001,1.001,0.9979,6.75M,-0.17%
20-Jul-19,1.0013,1.0016,1.0025,1.0002,7.58M,-0.03%
19-Jul-19,1.0017,1.0019,1.0034,0.9999,7.62M,-0.02%
18-Jul-19,1.0019,1.0024,1.0034,0.9987,9.18M,-0.05%
17-Jul-19,1.0024,1.0002,1.0027,0.999,8.07M,0.22%
16-Jul-19,1.0002,0.9984,1.0019,0.9969,15.75M,0.13%
15-Jul-19,0.9989,1.0006,1.0024,0.9986,8.88M,-0.17%
14-Jul-19,1.0006,0.9977,1.0007,0.9957,10.65M,0.29%
13-Jul-19,0.9977,1.0024,1.0028,0.9961,12.31M,-0.50%
12-Jul-19,1.0027,1.0002,1.0033,0.9989,4.83M,0.26%
11-Jul-19,1.0002,0.9985,1.002,0.998,10.54M,0.17%
10-Jul-19,0.9985,1.0017,1.0029,0.9979,15.43M,-0.33%
9-Jul-19,1.0017,1.004,1.0042,1.0004,13.68M,-0.22%
8-Jul-19,1.0039,1.0045,1.0049,1.0036,19.87M,-0.06%
7-Jul-19,1.0045,1.0026,1.0047,1.0021,9.64M,0.19%
6-Jul-19,1.0026,1.0022,1.0047,1.0022,18.00M,0.04%
5-Jul-19,1.0022,1.0014,1.0033,0.9988,9.93M,0.08%
4-Jul-19,1.0014,1.0029,1.0034,1.0014,16.44M,-0.14%
3-Jul-19,1.0029,1.0032,1.0036,1.0003,19.91M,0.07%
2-Jul-19,1.0021,1.0007,1.0036,0.9973,16.80M,0.14%
1-Jul-19,1.0007,0.9936,1.0021,0.9936,14.64M,0.70%
30-Jun-19,0.9937,0.9989,1.0008,0.9921,11.44M,-0.52%
29-Jun-19,0.9989,0.9928,0.9995,0.992,16.43M,0.62%
28-Jun-19,0.9928,0.9883,0.9961,0.9865,28.91M,0.45%
27-Jun-19,0.9884,0.9869,0.9948,0.9855,36.07M,0.15%
26-Jun-19,0.9869,0.9953,0.9979,0.9817,51.67M,-0.85%
25-Jun-19,0.9953,0.9984,1.0003,0.9953,16.39M,-0.31%
24-Jun-19,0.9984,0.9978,1.0009,0.9975,12.81M,0.07%
23-Jun-19,0.9977,1.0014,1.0016,0.9966,12.35M,-0.23%
22-Jun-19,1.0001,1.0033,1.004,0.9975,27.62M,-0.32%
21-Jun-19,1.0033,1.0039,1.0043,1.0007,13.25M,0.00%
20-Jun-19,1.0034,1.0034,1.0044,1.0024,10.88M,0.00%
19-Jun-19,1.0034,1.0005,1.0034,1.0005,7.45M,0.29%
18-Jun-19,1.0005,1.0035,1.0043,0.9991,13.73M,-0.28%
17-Jun-19,1.0033,1.0023,1.0046,1.0009,14.72M,0.11%
16-Jun-19,1.0022,1.0036,1.0062,1.0014,20.70M,-0.15%
15-Jun-19,1.0037,1.0035,1.0043,1.003,11.67M,-0.03%
14-Jun-19,1.0041,1.0017,1.0041,1.0007,12.76M,0.24%
13-Jun-19,1.0017,1.0036,1.0039,1.0017,11.64M,-0.19%
12-Jun-19,1.0036,1.0028,1.0055,1.0024,20.18M,0.05%
11-Jun-19,1.0031,1.0039,1.0042,1.0014,7.56M,-0.08%
10-Jun-19,1.0039,1.0013,1.0047,1.0007,6.37M,0.26%
9-Jun-19,1.0013,1.0039,1.0046,1.0008,5.83M,-0.26%
8-Jun-19,1.0039,1.0024,1.0041,1.001,1.98M,0.15%
7-Jun-19,1.0024,1.0024,1.004,1.0012,7.15M,0.00%
6-Jun-19,1.0024,1.002,1.0032,1.0006,5.90M,0.04%
5-Jun-19,1.002,0.9995,1.0034,0.9995,7.74M,0.25%
4-Jun-19,0.9995,0.9989,1.001,0.9958,15.08M,0.06%
3-Jun-19,0.9989,1.0006,1.002,0.9968,15.94M,-0.17%
2-Jun-19,1.0006,1.0002,1.0033,0.9994,6.39M,0.03%
1-Jun-19,1.0002,0.9988,1.0023,0.9975,8.19M,0.14%
31-May-19,0.9988,1.0003,1.0009,0.9963,16.56M,-0.15%
30-May-19,1.0003,1.0031,1.004,0.9995,25.00M,-0.28%
29-May-19,1.0031,1.0014,1.004,1.001,14.97M,0.18%
28-May-19,1.0014,1.0036,1.0049,1.0006,9.11M,-0.22%
27-May-19,1.0036,1.0088,1.0134,1.0015,19.30M,-0.54%
26-May-19,1.0091,1.003,1.0142,1.001,30.85M,0.61%
25-May-19,1.003,1.003,1.0049,1.0021,11.32M,0.00%
24-May-19,1.003,1.0024,1.0067,1.0019,8.90M,0.01%
23-May-19,1.0029,1,1.0036,0.9988,6.47M,0.29%
22-May-19,1,1.0039,1.0046,0.9991,10.32M,-0.39%
21-May-19,1.0039,1.0056,1.007,1.0025,8.59M,-0.18%
20-May-19,1.0057,1.0044,1.0058,1.0001,12.48M,0.13%
19-May-19,1.0044,1.0012,1.0065,1,14.31M,0.32%
18-May-19,1.0012,1.0049,1.0079,1.0004,5.74M,-0.37%
17-May-19,1.005,0.9994,1.0101,0.9945,20.22M,0.56%
16-May-19,0.9994,0.9956,1.0022,0.9946,16.95M,0.16%
15-May-19,0.9978,0.9966,1.0026,0.9949,15.31M,0.12%
14-May-19,0.9966,0.9989,0.9994,0.9906,31.85M,-0.23%
13-May-19,0.9989,1.0011,1.0119,0.997,40.11M,-0.22%
12-May-19,1.0011,1,1.0077,0.9958,24.21M,0.11%
11-May-19,1,1.0081,174.1763,0.9991,27.61M,-0.31%
10-May-19,1.0031,1.0057,1.0137,1.0031,11.97M,-0.25%
9-May-19,1.0057,1.0306,1.0315,1.0057,7.76M,-1.30%
8-May-19,1.0189,1.0281,1.0436,1.0177,5.38M,-0.90%
7-May-19,1.0281,1.0213,1.0492,1.0213,14.46M,0.66%
6-May-19,1.0213,1.0457,1.0496,1.0206,6.93M,-0.73%
5-May-19,1.0288,1.0114,1.0398,1.0114,3.79M,1.72%
4-May-19,1.0114,1.0159,1.0422,1.0073,5.37M,-0.44%
3-May-19,1.0159,1.0166,1.0401,1.0157,9.96M,-0.07%
2-May-19,1.0166,1.0111,1.0441,1.0111,6.59M,0.55%
1-May-19,1.0111,1.0207,1.0445,1.0107,6.96M,-0.94%
30-Apr-19,1.0207,1.0152,1.042,1.0152,13.27M,0.54%
29-Apr-19,1.0152,1.0258,1.0312,1.0073,11.32M,2.00%
28-Apr-19,0.9953,1.0069,1.0234,0.9953,6.91M,-1.15%
27-Apr-19,1.0069,0.9973,1.015,0.9967,8.55M,0.97%
26-Apr-19,0.9973,0.9895,1.0073,0.9895,24.76M,0.79%
25-Apr-19,0.9895,1.0046,1.0116,0.9867,22.64M,-1.51%
24-Apr-19,1.0046,1.0093,1.0106,1.0045,20.76M,-0.14%
23-Apr-19,1.006,1.007,1.012,1.0042,12.47M,0.19%
22-Apr-19,1.0041,1.0049,1.013,1.0033,8.02M,-0.08%
21-Apr-19,1.0049,1.0034,1.0069,1.0034,3.05M,0.15%
20-Apr-19,1.0034,1.0035,1.0058,1.0026,1.44M,-0.01%
19-Apr-19,1.0035,1.0036,1.0085,1.0023,4.18M,-0.01%
18-Apr-19,1.0036,1.0029,1.0099,1.0022,2.98M,0.07%
17-Apr-19,1.0029,1.0035,1.007,1.0027,5.60M,-0.06%
16-Apr-19,1.0035,1.0006,1.0059,1.0006,4.14M,0.28%
15-Apr-19,1.0006,1.004,1.0102,1.0006,5.87M,-0.34%
14-Apr-19,1.004,1.0038,1.0083,1.0032,1.54M,0.03%
13-Apr-19,1.0038,1.0092,1.0092,1.0031,1.13M,0.06%
12-Apr-19,1.0032,1.0068,1.0095,1.0027,12.03M,-0.09%
11-Apr-19,1.0041,1.0022,1.0083,1.0019,12.76M,0.19%
10-Apr-19,1.0022,1.0108,1.0116,1.0014,15.40M,-0.43%
9-Apr-19,1.0066,1.0112,1.0112,1.0052,16.72M,-0.01%
8-Apr-19,1.0067,1.0036,1.0127,1.0006,10.76M,0.31%
7-Apr-19,1.0036,1.0004,1.0066,0.9998,947.26K,0.33%
6-Apr-19,1.0004,1.0054,1.0072,1.0003,1.61M,-0.50%
5-Apr-19,1.0054,1.002,1.006,0.9998,3.61M,0.34%
4-Apr-19,1.002,1.0054,1.0082,1.0007,6.44M,-0.33%
3-Apr-19,1.0054,1.0072,1.0108,0.9969,9.56M,-0.18%
2-Apr-19,1.0072,0.9999,1.0239,0.9982,9.81M,0.89%
1-Apr-19,0.9983,1.0006,1.0039,0.9969,2.20M,-0.23%
31-Mar-19,1.0006,0.9979,1.0056,0.9976,673.41K,0.27%
30-Mar-19,0.9979,1.0084,1.01,0.9974,896.23K,0.06%
29-Mar-19,0.9973,0.9961,0.9989,0.9943,2.81M,0.12%
28-Mar-19,0.9961,1.0015,1.0015,0.9957,1.92M,-0.09%
27-Mar-19,0.997,0.9965,1.0026,0.9955,2.32M,0.05%
26-Mar-19,0.9965,0.9949,0.999,0.9949,698.60K,0.16%
25-Mar-19,0.9949,0.9969,1.0086,0.9943,1.61M,-0.20%
24-Mar-19,0.9969,0.9965,1.0103,0.9965,1.06M,0.04%
23-Mar-19,0.9965,0.9979,1.0029,0.9963,1.33M,-0.14%
22-Mar-19,0.9979,0.9979,1.0048,0.9977,2.39M,0.00%
21-Mar-19,0.9979,0.9976,1.0006,0.9971,6.08M,0.03%
20-Mar-19,0.9976,0.9965,0.9986,0.9952,1.60M,0.11%
19-Mar-19,0.9965,0.9962,1.0039,0.9948,1.63M,0.04%
18-Mar-19,0.9962,0.9963,1.0044,0.9941,1.62M,-0.01%
17-Mar-19,0.9963,0.9985,1.0132,0.9958,603.51K,-0.22%
16-Mar-19,0.9985,0.9958,1.0035,0.9958,2.51M,0.27%
15-Mar-19,0.9958,1.0004,1.0014,0.9933,1.49M,0.10%
14-Mar-19,0.9948,1.0031,1.0031,0.9936,3.43M,-0.22%
13-Mar-19,0.997,0.9961,1.0009,0.9953,1.34M,0.09%
12-Mar-19,0.9961,0.9953,0.9997,0.9936,1.46M,0.08%
11-Mar-19,0.9953,0.9966,1.0008,0.9942,1.30M,-0.13%
10-Mar-19,0.9966,0.9937,0.9975,0.9937,440.90K,0.26%
9-Mar-19,0.994,0.9943,0.9992,0.9937,1.28M,-0.03%
8-Mar-19,0.9943,0.9958,1.0015,0.994,1.34M,-0.16%
7-Mar-19,0.9958,0.9964,1.0011,0.9957,1.80M,-0.06%
6-Mar-19,0.9964,0.9972,1.0006,0.9955,2.18M,-0.07%
5-Mar-19,0.9972,1.0023,1.003,0.9949,5.30M,0.05%
4-Mar-19,0.9967,0.9947,1.0001,0.9947,2.01M,0.20%
3-Mar-19,0.9947,1.0033,1.0048,0.9946,1.31M,-0.43%
2-Mar-19,0.999,1.0073,1.0075,0.9975,572.40K,0.28%
1-Mar-19,0.9962,0.9954,1.0211,0.9948,2.16M,0.08%
28-Feb-19,0.9954,1.0051,1.0095,0.9946,2.28M,-0.01%
27-Feb-19,0.9955,0.997,1.0009,0.9947,2.90M,-0.15%
26-Feb-19,0.997,0.9965,1.0001,0.9951,1.56M,-0.01%
25-Feb-19,0.9971,0.9984,1.0082,0.9937,3.90M,-0.13%
24-Feb-19,0.9984,1.0016,1.0024,0.9942,5.54M,-0.02%
23-Feb-19,0.9986,0.9929,0.9989,0.9929,4.28M,0.57%
22-Feb-19,0.9929,0.9902,0.9951,0.9902,3.18M,0.28%
21-Feb-19,0.9902,0.9919,0.9958,0.9902,2.54M,-0.18%
20-Feb-19,0.9919,0.9931,1.0049,0.9899,3.44M,-0.11%
19-Feb-19,0.9931,0.9925,1.0066,0.9925,2.28M,0.06%
18-Feb-19,0.9925,0.9893,1.0055,0.9893,5.36M,0.32%
17-Feb-19,0.9893,0.9906,0.997,0.988,2.92M,-0.14%
16-Feb-19,0.9906,0.9906,0.9942,0.99,1.87M,0.00%
15-Feb-19,0.9906,0.9907,0.9965,0.9904,2.46M,-0.01%
14-Feb-19,0.9907,0.9947,0.9947,0.9893,4.14M,0.11%
13-Feb-19,0.9896,0.9887,0.9938,0.9887,2.08M,0.10%
12-Feb-19,0.9887,0.9886,0.996,0.9872,2.39M,0.01%
11-Feb-19,0.9886,0.9924,0.9983,0.9878,2.75M,-0.39%
10-Feb-19,0.9924,0.9942,0.9949,0.9897,1.70M,0.27%
9-Feb-19,0.9898,0.9899,0.9944,0.9889,1.81M,-0.02%
8-Feb-19,0.9899,0.9954,0.9954,0.9864,6.93M,0.11%
7-Feb-19,0.9888,0.9888,0.9972,0.988,1.89M,0.00%
6-Feb-19,0.9888,0.9889,0.9962,0.9869,3.28M,0.00%
5-Feb-19,0.9889,0.9859,0.9917,0.9859,2.24M,0.30%
4-Feb-19,0.9859,0.9899,0.991,0.9856,1.29M,-0.30%
3-Feb-19,0.9889,0.9904,0.9941,0.9879,1.01M,-0.16%
2-Feb-19,0.9904,1.0012,1.0052,0.9904,742.68K,-0.29%
1-Feb-19,0.9933,1.0005,1.002,0.9903,1.79M,-0.16%
31-Jan-19,0.9949,0.9947,1.0073,0.9926,3.02M,0.02%
30-Jan-19,0.9947,0.9963,1.0062,0.9944,2.30M,-0.15%
29-Jan-19,0.9963,1,1.0118,0.9954,2.18M,-0.37%
28-Jan-19,1,0.9989,1.0215,0.9977,2.08M,0.11%
27-Jan-19,0.9989,1.0011,1.0116,0.9987,667.11K,-0.22%
26-Jan-19,1.0011,1.0116,1.0126,0.9991,421.20K,-0.01%
25-Jan-19,1.0012,1.0023,1.0124,1.0003,1.15M,-0.11%
24-Jan-19,1.0023,1.0039,1.0238,1.0009,1.70M,-0.16%
23-Jan-19,1.0039,1.0017,1.0091,1.0017,2.25M,0.23%
22-Jan-19,1.0017,1.0158,1.0158,1.0006,2.61M,-0.10%
21-Jan-19,1.0026,1.0012,1.0167,1.0012,1.41M,0.15%
20-Jan-19,1.0012,1.004,1.0124,0.9981,1.87M,-0.28%
19-Jan-19,1.004,1.0039,1.0263,1.0037,5.76M,0.00%
18-Jan-19,1.0039,1.0054,1.0178,1.0033,4.99M,-0.15%
17-Jan-19,1.0054,1.0038,1.0127,1.0032,9.18M,0.16%
16-Jan-19,1.0038,1.0064,1.0156,1.0036,7.37M,-0.26%
15-Jan-19,1.0064,1.0091,1.0166,1.0062,8.99M,-0.26%
14-Jan-19,1.0091,1.0182,1.0198,1.0085,12.12M,0.03%
13-Jan-19,1.0088,1.0091,1.0172,1.0084,4.02M,-0.03%
12-Jan-19,1.0091,1.0078,1.0265,1.0078,2.79M,0.13%
11-Jan-19,1.0078,1.0102,1.0205,1.0076,17.39M,-0.23%
10-Jan-19,1.0102,1.007,1.0119,1.0026,13.04M,0.32%
9-Jan-19,1.007,1.0066,1.0143,1.004,8.44M,0.04%
8-Jan-19,1.0066,1.0067,1.0136,1.0053,8.54M,-0.02%
7-Jan-19,1.0067,1.0169,1.0169,1.0063,2.58M,-0.45%
6-Jan-19,1.0113,1.0058,1.015,1.0041,4.48M,0.55%
5-Jan-19,1.0058,1.0066,1.0132,1.0051,2.83M,-0.08%
4-Jan-19,1.0066,1.0054,1.0108,1.0019,5.78M,0.12%
3-Jan-19,1.0054,1.0083,1.01,1.0036,4.65M,-0.19%
2-Jan-19,1.0073,1.0063,1.0172,1.0045,4.99M,0.10%
1-Jan-19,1.0063,0.9995,1.0076,0.999,1.36M,0.67%
31-Dec-18,0.9996,1.0083,1.0113,0.9996,2.67M,-0.86%
30-Dec-18,1.0083,1.0097,1.0119,1.0048,2.28M,-0.15%
29-Dec-18,1.0097,1.0144,1.0184,1.0054,3.47M,-0.20%
28-Dec-18,1.0117,1.0075,1.0173,1.0043,7.10M,0.42%
27-Dec-18,1.0075,1.0162,1.0162,1.006,2.50M,-0.21%
26-Dec-18,1.0096,1.0116,1.019,1.0072,1.24M,-0.19%
25-Dec-18,1.0116,1.0053,1.0136,1.0033,2.30M,0.62%
24-Dec-18,1.0053,1.01,1.0115,1.0034,4.43M,0.13%
23-Dec-18,1.004,1.0146,1.015,1.0032,1.45M,-0.42%
22-Dec-18,1.0082,1.0022,1.0085,0.9999,2.55M,0.75%
21-Dec-18,1.0007,1.0065,1.0105,1.0006,4.07M,-0.57%
20-Dec-18,1.0065,1.0047,1.0139,1.0003,8.73M,0.18%
19-Dec-18,1.0047,1.009,1.0145,0.9978,5.08M,0.08%
18-Dec-18,1.0039,0.9974,1.0044,0.9967,5.55M,0.65%
17-Dec-18,0.9974,0.9919,1.003,0.9918,3.52M,0.55%
16-Dec-18,0.9919,0.9922,0.9993,0.9897,1.19M,-0.03%
15-Dec-18,0.9922,0.9932,0.9984,0.991,1.05M,-0.08%
14-Dec-18,0.993,0.9884,0.9933,0.9864,2.44M,0.46%
13-Dec-18,0.9884,0.9955,1.0045,0.9867,6.53M,-0.71%
12-Dec-18,0.9955,1.003,1.003,0.9945,1.98M,0.28%
11-Dec-18,0.9928,1.0076,1.0104,0.9885,2.40M,-0.43%
10-Dec-18,0.9971,0.995,1.0004,0.9936,1.32M,0.21%
9-Dec-18,0.995,0.9964,1.0004,0.9942,1.51M,-0.15%
8-Dec-18,0.9964,0.9931,1.0007,0.9886,3.65M,0.33%
7-Dec-18,0.9931,0.984,0.9978,0.984,8.53M,1.23%
6-Dec-18,0.981,0.9826,0.9911,0.9805,2.87M,-0.23%
5-Dec-18,0.9833,0.9879,1.0036,0.9809,2.25M,-0.47%
4-Dec-18,0.9879,0.9894,0.9956,0.9868,3.09M,-0.14%
3-Dec-18,0.9894,0.9842,0.9927,0.9835,1.82M,0.52%
2-Dec-18,0.9842,0.9881,0.999,0.9833,1.24M,-0.39%
1-Dec-18,0.9881,0.9857,0.9923,0.9838,2.32M,0.24%
30-Nov-18,0.9857,0.9889,0.993,0.9812,2.86M,-0.32%
29-Nov-18,0.9889,0.9891,0.993,0.9842,5.71M,-0.02%
28-Nov-18,0.9891,0.9779,0.9903,0.9736,13.36M,1.82%
27-Nov-18,0.9714,0.9656,0.9764,0.9656,5.78M,0.60%
26-Nov-18,0.9656,0.9626,0.9733,0.9547,6.58M,0.31%
25-Nov-18,0.9626,0.9637,0.9734,0.9472,9.56M,-0.11%
24-Nov-18,0.9637,0.9709,0.9909,0.9589,8.16M,-0.75%
23-Nov-18,0.9709,0.9779,0.9816,0.9692,5.58M,-0.71%
22-Nov-18,0.9779,0.9833,0.984,0.9712,5.24M,0.40%
21-Nov-18,0.974,0.9571,0.9778,0.9571,8.20M,1.76%
20-Nov-18,0.9571,0.9637,0.9748,0.9319,18.03M,-0.68%
19-Nov-18,0.9637,0.9982,0.9982,0.9636,15.65M,-2.14%
18-Nov-18,0.9847,0.9798,0.9931,0.9798,7.60M,0.50%
17-Nov-18,0.9798,0.9765,0.9952,0.9765,9.61M,0.34%
16-Nov-18,0.9765,0.9706,0.9846,0.9706,10.08M,0.61%
15-Nov-18,0.9706,0.9506,0.9799,0.9506,14.56M,2.10%
14-Nov-18,0.9506,0.9693,0.9806,0.942,12.70M,-1.93%
13-Nov-18,0.9693,0.9803,0.9882,0.9693,4.34M,-1.13%
12-Nov-18,0.9804,0.9865,0.993,0.9803,5.07M,-0.63%
11-Nov-18,0.9865,1.0008,1.0016,0.9853,3.16M,-0.14%
10-Nov-18,0.9879,0.9871,0.9919,0.9862,2.69M,0.08%
9-Nov-18,0.9871,0.9898,0.993,0.9866,3.70M,-0.27%
8-Nov-18,0.9898,0.991,0.9922,0.9869,5.02M,-0.13%
7-Nov-18,0.991,0.993,0.9931,0.9858,5.73M,-0.03%
6-Nov-18,0.9913,0.9956,0.9989,0.9877,2.62M,-0.01%
5-Nov-18,0.9915,0.9916,0.9946,0.9887,1.94M,-0.01%
4-Nov-18,0.9916,0.9942,0.9964,0.99,1.65M,-0.26%
3-Nov-18,0.9942,0.9895,0.9963,0.9895,1.22M,0.47%
2-Nov-18,0.9895,0.9938,0.9953,0.9885,3.10M,-0.17%
1-Nov-18,0.9912,0.992,0.9955,0.9885,3.37M,-0.08%
31-Oct-18,0.992,0.9962,0.9964,0.9892,9.65M,-0.14%
30-Oct-18,0.9934,0.9931,0.9962,0.9868,16.38M,0.65%
29-Oct-18,0.987,1.012,1.012,0.9828,9.94M,-0.37%
28-Oct-18,0.9907,1.0084,1.0084,0.9881,18.34M,0.06%
27-Oct-18,0.9901,0.9794,1.0083,0.9794,10.33M,1.10%
26-Oct-18,0.9794,0.9778,1.0075,0.9766,3.31M,0.16%
