Date,Price,Open,High,Low,Vol.,Change %
7-Jun-20,0.20334,0.2037,0.20495,0.19902,996.83M,-0.18%
6-Jun-20,0.2037,0.20282,0.20476,0.20144,851.00M,0.44%
5-Jun-20,0.20282,0.20438,0.20567,0.20174,1.17B,-0.76%
4-Jun-20,0.20438,0.20411,0.20713,0.20121,1.36B,0.13%
3-Jun-20,0.20411,0.20316,0.20475,0.20104,1.23B,0.46%
2-Jun-20,0.20317,0.2109,0.21452,0.19826,2.05B,-3.66%
1-Jun-20,0.2109,0.20254,0.21184,0.20132,1.66B,4.13%
31-May-20,0.20254,0.20703,0.21323,0.20105,1.71B,-2.17%
30-May-20,0.20703,0.19758,0.20754,0.19611,1.54B,4.78%
29-May-20,0.19758,0.20045,0.2028,0.1965,1.28B,-1.43%
28-May-20,0.20046,0.19792,0.20088,0.1951,1.34B,1.26%
27-May-20,0.19797,0.19373,0.19994,0.19367,1.28B,2.18%
26-May-20,0.19374,0.19619,0.19691,0.19169,1.15B,-1.25%
25-May-20,0.19619,0.19271,0.19715,0.19047,1.22B,1.76%
24-May-20,0.19279,0.19883,0.20122,0.19279,1.05B,-3.04%
23-May-20,0.19883,0.20035,0.20212,0.19813,1.04B,-0.76%
22-May-20,0.20036,0.19432,0.20237,0.19227,1.55B,3.12%
21-May-20,0.1943,0.20176,0.20309,0.19013,1.39B,-3.69%
20-May-20,0.20176,0.20496,0.20611,0.19805,1.20B,-1.56%
19-May-20,0.20496,0.20539,0.20653,0.20115,1.17B,-0.21%
18-May-20,0.20539,0.20135,0.20779,0.20131,1.57B,2.00%
17-May-20,0.20136,0.19981,0.2044,0.19888,1.24B,0.78%
16-May-20,0.19981,0.19809,0.20184,0.19678,1.52B,0.86%
15-May-20,0.19809,0.204,0.20455,0.19591,2.06B,-2.90%
14-May-20,0.204,0.20171,0.206,0.19889,2.25B,1.14%
13-May-20,0.20171,0.197,0.20374,0.19592,2.16B,2.39%
12-May-20,0.197,0.1927,0.1996,0.19132,2.21B,2.16%
11-May-20,0.19283,0.19677,0.19997,0.18529,3.15B,-2.00%
10-May-20,0.19677,0.21648,0.21649,0.18239,3.81B,-9.10%
9-May-20,0.21647,0.21868,0.22489,0.21611,2.74B,-1.01%
8-May-20,0.21869,0.2186,0.22182,0.21443,2.61B,0.04%
7-May-20,0.2186,0.2118,0.2206,0.21003,2.88B,3.21%
6-May-20,0.21181,0.21695,0.22185,0.21118,2.30B,-2.37%
5-May-20,0.21695,0.21799,0.22196,0.21352,2.27B,-0.48%
4-May-20,0.218,0.21937,0.22042,0.20729,2.88B,-0.62%
3-May-20,0.21937,0.22371,0.22647,0.21594,2.42B,-1.94%
2-May-20,0.22371,0.21782,0.22564,0.21547,2.39B,2.71%
1-May-20,0.21782,0.21143,0.22401,0.21128,2.73B,3.01%
